STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/5/16,10.29,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/6/16,6.93,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/7/16,11.41,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/8/16,8.5,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/9/16,13.42,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/10/16,9.62,,0.4,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/11/16,6.93,,0.09,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/12/16,11.18,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/13/16,9.4,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/14/16,17,,0.21,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/15/16,17,,1.14,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/16/16,8.28,,0.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/17/16,10.51,,0.07,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/18/16,14.09,,0.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/19/16,11.41,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/20/16,10.51,,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/21/16,10.07,,0.22,3.6
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/22/16,14.99,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/23/16,11.63,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/24/16,16.33,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/25/16,6.49,,0.16,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/26/16,10.29,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/27/16,7.61,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/28/16,11.18,,0.41,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/29/16,20.58,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/30/16,12.08,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/31/16,22.82,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/1/16,17.9,,0.05,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/2/16,8.95,,0.32,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/3/16,15.88,,0.49,1.9
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/4/16,11.18,,0.41,4.7
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/5/16,12.53,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/6/16,10.07,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/7/16,16.55,,1.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/8/16,14.99,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/9/16,9.84,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/10/16,11.86,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/11/16,16.78,,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/12/16,15.88,,0.22,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/13/16,10.29,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/14/16,10.51,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/15/16,11.41,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/16/16,13.42,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/17/16,7.61,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/18/16,8.5,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/19/16,8.5,,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/20/16,12.3,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/21/16,9.62,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/22/16,7.83,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/23/16,8.28,,0.09,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/24/16,9.62,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/25/16,4.47,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/26/16,13.42,,0.27,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/27/16,9.84,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/28/16,10.51,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/29/16,12.3,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/30/16,10.74,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/1/16,7.38,,0.1,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/2/16,8.05,,0.39,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/3/16,4.92,,0.1,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/4/16,12.97,,0.48,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/5/16,16.33,,0.15,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/6/16,11.41,,0.09,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/7/16,8.05,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/8/16,11.86,,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/9/16,14.99,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/10/16,9.4,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/11/16,7.38,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/12/16,9.17,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/13/16,9.17,,0.11,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/14/16,11.41,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/15/16,19.46,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/16/16,19.01,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/17/16,12.3,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/18/16,9.4,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/19/16,6.71,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/20/16,8.95,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/21/16,8.5,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/22/16,6.71,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/23/16,5.82,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/24/16,10.29,,0.26,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/25/16,7.61,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/26/16,8.05,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/27/16,6.93,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/28/16,8.28,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/29/16,8.5,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/30/16,7.16,,1.13,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/31/16,11.41,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/1/16,9.62,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/2/16,9.4,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/3/16,8.05,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/4/16,6.49,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/5/16,8.5,,0.91,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/6/16,10.51,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/7/16,9.17,,0.15,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/8/16,15.66,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/9/16,17.67,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/10/16,11.18,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/11/16,6.93,,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/12/16,17.22,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/13/16,16.78,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/14/16,12.3,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/15/16,10.07,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/16/16,6.93,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/17/16,8.28,,0.12,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/18/16,9.84,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/19/16,11.63,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/20/16,12.75,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/21/16,12.97,,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/22/16,9.62,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/23/16,8.95,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/24/16,8.5,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/25/16,6.26,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/26/16,9.62,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/27/16,15.21,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/28/16,10.51,,0.08,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/29/16,8.5,,0.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/30/16,9.84,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/1/16,11.41,,0.2,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/2/16,12.75,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/3/16,10.96,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/4/16,11.86,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/5/16,5.14,,0.23,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/6/16,8.95,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/7/16,8.05,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/8/16,10.51,,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/9/16,9.62,,0.11,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/10/16,6.26,,0.09,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/11/16,6.93,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/12/16,8.95,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/13/16,12.08,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/14/16,14.32,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/15/16,8.5,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/16/16,8.5,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/17/16,7.16,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/18/16,11.86,,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/19/16,10.74,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/20/16,10.29,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/21/16,9.62,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/22/16,17.22,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/23/16,10.74,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/24/16,7.83,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/25/16,8.72,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/26/16,12.53,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/27/16,9.62,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/28/16,7.16,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/29/16,8.5,,0.06,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/30/16,9.62,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/31/16,8.95,,0.15,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/1/16,8.72,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/2/16,6.93,,0.04,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/3/16,8.28,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/4/16,11.41,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/5/16,12.08,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/6/16,12.08,,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/7/16,9.62,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/8/16,9.17,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/9/16,10.96,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/10/16,11.41,,0.23,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/11/16,9.84,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/12/16,13.2,,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/13/16,10.29,,0.34,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/14/16,11.41,,0.18,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/15/16,9.17,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/16/16,9.62,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/17/16,14.99,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/18/16,7.61,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/19/16,9.62,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/20/16,9.17,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/21/16,10.74,,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/22/16,13.87,,0.89,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/23/16,9.4,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/24/16,9.17,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/25/16,14.09,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/26/16,9.62,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/27/16,9.17,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/28/16,10.74,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/29/16,13.42,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/30/16,9.17,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/31/16,11.86,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/1/16,8.05,,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/2/16,10.07,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/3/16,6.71,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/4/16,12.3,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/5/16,18.79,,0.07,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/6/16,14.09,,0.14,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/7/16,8.5,,0.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/8/16,7.38,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/9/16,8.95,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/10/16,8.72,,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/11/16,14.32,,0.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/12/16,8.95,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/13/16,11.41,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/14/16,14.09,,0.06,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/15/16,10.07,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/16/16,10.51,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/17/16,11.86,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/18/16,12.97,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/19/16,6.26,,0.33,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/20/16,6.04,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/21/16,8.28,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/22/16,7.16,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/23/16,9.4,,0.34,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/24/16,10.07,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/25/16,12.3,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/26/16,9.4,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/27/16,5.37,,0.22,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/28/16,17.67,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/29/16,18.12,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/30/16,17.67,,0.13,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/1/16,14.99,,0.71,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/2/16,7.61,,0.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/3/16,8.05,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/4/16,12.53,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/5/16,7.61,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/6/16,4.92,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/7/16,4.7,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/8/16,5.37,,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/9/16,12.97,,1.84,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/10/16,15.66,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/11/16,7.38,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/12/16,7.61,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/13/16,9.62,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/14/16,9.62,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/15/16,8.05,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/16/16,12.97,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/17/16,6.71,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/18/16,8.28,,0.14,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/19/16,11.63,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/20/16,12.53,,0.08,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/21/16,8.05,,1.11,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/22/16,12.97,,0.15,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/23/16,19.69,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/24/16,15.66,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/25/16,14.32,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/26/16,12.3,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/27/16,9.62,,0.65,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/28/16,18.79,,0.61,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/29/16,9.84,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/30/16,9.17,,0.13,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/31/16,12.3,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/1/16,7.16,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/2/16,5.82,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/3/16,7.61,,0.08,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/4/16,10.51,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/5/16,8.05,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/6/16,11.18,,0.09,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/7/16,9.17,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/8/16,4.7,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/9/16,7.16,,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/10/16,11.18,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/11/16,18.57,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/12/16,13.42,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/13/16,10.51,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/14/16,9.62,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/15/16,11.18,,0.99,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/16/16,11.41,,0.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/17/16,11.63,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/18/16,9.17,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/19/16,6.71,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/20/16,17.9,,0.08,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/21/16,18.12,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/22/16,17,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/23/16,13.42,,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/24/16,4.7,,0.05,0
